Date and time,kWh,temperature,Month,Weekday,Hour,Workday
2017-08-28 14:00:00,2.87,24,8.0,0.0,14.0,1.0
2017-08-28 15:00:00,2.69,24,8.0,0.0,15.0,1.0
2017-08-28 16:00:00,3.32,24,8.0,0.0,16.0,1.0
2017-08-28 17:00:00,2.43,23,8.0,0.0,17.0,1.0
2017-08-28 18:00:00,2.09,22,8.0,0.0,18.0,1.0
2017-08-28 19:00:00,2.27,21,8.0,0.0,19.0,1.0
2017-08-28 20:00:00,1.50,19,8.0,0.0,20.0,1.0
2017-08-28 21:00:00,2.09,19,8.0,0.0,21.0,1.0
2017-08-28 22:00:00,3.94,19,8.0,0.0,22.0,1.0
2017-08-28 23:00:00,4.38,16,8.0,0.0,23.0,1.0
2017-08-29 00:00:00,3.21,18,8.0,1.0,0.0,1.0
2017-08-29 01:00:00,1.91,16,8.0,1.0,1.0,1.0
2017-08-29 02:00:00,1.67,16,8.0,1.0,2.0,1.0
2017-08-29 03:00:00,1.18,17,8.0,1.0,3.0,1.0
2017-08-29 04:00:00,1.20,16,8.0,1.0,4.0,1.0
2017-08-29 05:00:00,1.17,16,8.0,1.0,5.0,1.0
2017-08-29 06:00:00,1.14,17,8.0,1.0,6.0,1.0
2017-08-29 07:00:00,1.62,18,8.0,1.0,7.0,1.0
2017-08-29 08:00:00,1.60,19,8.0,1.0,8.0,1.0
2017-08-29 09:00:00,1.93,21,8.0,1.0,9.0,1.0
2017-08-29 10:00:00,2.22,22,8.0,1.0,10.0,1.0
2017-08-29 11:00:00,1.84,23,8.0,1.0,11.0,1.0
2017-08-29 12:00:00,1.35,24,8.0,1.0,12.0,1.0
2017-08-29 13:00:00,1.62,23,8.0,1.0,13.0,1.0
2017-08-29 14:00:00,1.13,23,8.0,1.0,14.0,1.0
2017-08-29 15:00:00,1.29,23,8.0,1.0,15.0,1.0
2017-08-29 16:00:00,2.61,23,8.0,1.0,16.0,1.0
2017-08-29 17:00:00,3.53,22,8.0,1.0,17.0,1.0
2017-08-29 18:00:00,2.81,21,8.0,1.0,18.0,1.0
2017-08-29 19:00:00,1.78,20,8.0,1.0,19.0,1.0
2017-08-29 20:00:00,2.75,19,8.0,1.0,20.0,1.0
2017-08-29 21:00:00,4.99,18,8.0,1.0,21.0,1.0
2017-08-29 22:00:00,5.69,17,8.0,1.0,22.0,1.0
2017-08-29 23:00:00,3.14,17,8.0,1.0,23.0,1.0
2017-08-30 00:00:00,2.27,16,8.0,2.0,0.0,1.0
2017-08-30 01:00:00,1.67,16,8.0,2.0,1.0,1.0
2017-08-30 02:00:00,1.71,15,8.0,2.0,2.0,1.0
2017-08-30 03:00:00,1.49,14,8.0,2.0,3.0,1.0
2017-08-30 04:00:00,1.48,13,8.0,2.0,4.0,1.0
2017-08-30 05:00:00,1.08,13,8.0,2.0,5.0,1.0
2017-08-30 06:00:00,1.08,14,8.0,2.0,6.0,1.0
2017-08-30 07:00:00,2.78,15,8.0,2.0,7.0,1.0
2017-08-30 08:00:00,2.51,17,8.0,2.0,8.0,1.0
2017-08-30 09:00:00,2.48,18,8.0,2.0,9.0,1.0
2017-08-30 10:00:00,2.54,19,8.0,2.0,10.0,1.0
2017-08-30 11:00:00,0.93,20,8.0,2.0,11.0,1.0
2017-08-30 12:00:00,1.36,21,8.0,2.0,12.0,1.0
2017-08-30 13:00:00,0.94,22,8.0,2.0,13.0,1.0
2017-08-30 14:00:00,0.92,22,8.0,2.0,14.0,1.0
2017-08-30 15:00:00,1.51,23,8.0,2.0,15.0,1.0
2017-08-30 16:00:00,2.60,23,8.0,2.0,16.0,1.0
2017-08-30 17:00:00,1.63,23,8.0,2.0,17.0,1.0
2017-08-30 18:00:00,2.10,22,8.0,2.0,18.0,1.0
2017-08-30 19:00:00,1.58,20,8.0,2.0,19.0,1.0
2017-08-30 20:00:00,2.16,19,8.0,2.0,20.0,1.0
2017-08-30 21:00:00,2.95,20,8.0,2.0,21.0,1.0
2017-08-30 22:00:00,2.47,20,8.0,2.0,22.0,1.0
2017-08-30 23:00:00,5.18,19,8.0,2.0,23.0,1.0
2017-08-31 00:00:00,1.82,19,8.0,3.0,0.0,1.0
2017-08-31 01:00:00,2.03,19,8.0,3.0,1.0,1.0
2017-08-31 02:00:00,1.21,17,8.0,3.0,2.0,1.0
2017-08-31 03:00:00,1.16,17,8.0,3.0,3.0,1.0
2017-08-31 04:00:00,1.16,15,8.0,3.0,4.0,1.0
2017-08-31 05:00:00,1.06,16,8.0,3.0,5.0,1.0
2017-08-31 06:00:00,1.51,15,8.0,3.0,6.0,1.0
2017-08-31 07:00:00,1.06,15,8.0,3.0,7.0,1.0
2017-08-31 08:00:00,1.66,16,8.0,3.0,8.0,1.0
2017-08-31 09:00:00,2.03,17,8.0,3.0,9.0,1.0
2017-08-31 10:00:00,2.75,18,8.0,3.0,10.0,1.0
2017-08-31 11:00:00,1.29,18,8.0,3.0,11.0,1.0
2017-08-31 12:00:00,1.46,18,8.0,3.0,12.0,1.0
2017-08-31 13:00:00,1.74,18,8.0,3.0,13.0,1.0
2017-08-31 14:00:00,3.07,17,8.0,3.0,14.0,1.0
2017-08-31 15:00:00,2.09,16,8.0,3.0,15.0,1.0
2017-08-31 16:00:00,2.11,16,8.0,3.0,16.0,1.0
2017-08-31 17:00:00,1.71,15,8.0,3.0,17.0,1.0
2017-08-31 18:00:00,2.93,14,8.0,3.0,18.0,1.0
2017-08-31 19:00:00,3.41,14,8.0,3.0,19.0,1.0
2017-08-31 20:00:00,3.06,12,8.0,3.0,20.0,1.0
2017-08-31 21:00:00,4.90,12,8.0,3.0,21.0,1.0
2017-08-31 22:00:00,2.89,11,8.0,3.0,22.0,1.0
2017-08-31 23:00:00,3.85,10,8.0,3.0,23.0,1.0
2017-09-01 00:00:00,2.16,10,9.0,4.0,0.0,1.0
2017-09-01 01:00:00,1.66,9,9.0,4.0,1.0,1.0
2017-09-01 02:00:00,1.34,9,9.0,4.0,2.0,1.0
2017-09-01 03:00:00,1.65,8,9.0,4.0,3.0,1.0
2017-09-01 04:00:00,1.15,8,9.0,4.0,4.0,1.0
2017-09-01 05:00:00,1.11,7,9.0,4.0,5.0,1.0
2017-09-01 06:00:00,1.05,8,9.0,4.0,6.0,1.0
2017-09-01 07:00:00,2.38,9,9.0,4.0,7.0,1.0
2017-09-01 08:00:00,3.27,10,9.0,4.0,8.0,1.0
2017-09-01 09:00:00,3.23,12,9.0,4.0,9.0,1.0
2017-09-01 10:00:00,1.31,13,9.0,4.0,10.0,1.0
2017-09-01 11:00:00,0.94,14,9.0,4.0,11.0,1.0
2017-09-01 12:00:00,1.36,15,9.0,4.0,12.0,1.0
2017-09-01 13:00:00,1.76,16,9.0,4.0,13.0,1.0
2017-09-01 14:00:00,1.36,16,9.0,4.0,14.0,1.0
2017-09-01 15:00:00,1.16,17,9.0,4.0,15.0,1.0
2017-09-01 16:00:00,1.46,17,9.0,4.0,16.0,1.0
2017-09-01 17:00:00,1.01,17,9.0,4.0,17.0,1.0
2017-09-01 18:00:00,1.01,16,9.0,4.0,18.0,1.0
2017-09-01 19:00:00,1.34,14,9.0,4.0,19.0,1.0
2017-09-01 20:00:00,2.84,13,9.0,4.0,20.0,1.0
2017-09-01 21:00:00,3.24,12,9.0,4.0,21.0,1.0
2017-09-01 22:00:00,3.93,11,9.0,4.0,22.0,1.0
2017-09-01 23:00:00,1.93,11,9.0,4.0,23.0,1.0
2017-09-02 00:00:00,1.30,11,9.0,5.0,0.0,0.0
2017-09-02 01:00:00,1.24,10,9.0,5.0,1.0,0.0
2017-09-02 02:00:00,1.66,9,9.0,5.0,2.0,0.0
2017-09-02 03:00:00,1.31,8,9.0,5.0,3.0,0.0
2017-09-02 04:00:00,1.28,8,9.0,5.0,4.0,0.0
2017-09-02 05:00:00,1.27,7,9.0,5.0,5.0,0.0
2017-09-02 06:00:00,1.37,7,9.0,5.0,6.0,0.0
2017-09-02 07:00:00,1.75,11,9.0,5.0,7.0,0.0
2017-09-02 08:00:00,2.96,13,9.0,5.0,8.0,0.0
2017-09-02 09:00:00,3.72,14,9.0,5.0,9.0,0.0
2017-09-02 10:00:00,3.49,17,9.0,5.0,10.0,0.0
2017-09-02 11:00:00,3.14,18,9.0,5.0,11.0,0.0
2017-09-02 12:00:00,2.79,18,9.0,5.0,12.0,0.0
2017-09-02 13:00:00,1.85,19,9.0,5.0,13.0,0.0
2017-09-02 14:00:00,4.10,19,9.0,5.0,14.0,0.0
2017-09-02 15:00:00,3.74,20,9.0,5.0,15.0,0.0
2017-09-02 16:00:00,3.04,20,9.0,5.0,16.0,0.0
2017-09-02 17:00:00,3.15,20,9.0,5.0,17.0,0.0
2017-09-02 18:00:00,2.78,18,9.0,5.0,18.0,0.0
2017-09-02 19:00:00,3.64,17,9.0,5.0,19.0,0.0
2017-09-02 20:00:00,3.38,16,9.0,5.0,20.0,0.0
2017-09-02 21:00:00,2.87,14,9.0,5.0,21.0,0.0
2017-09-02 22:00:00,3.75,15,9.0,5.0,22.0,0.0
2017-09-02 23:00:00,3.53,13,9.0,5.0,23.0,0.0
2017-09-03 00:00:00,1.78,14,9.0,6.0,0.0,0.0
2017-09-03 01:00:00,2.08,13,9.0,6.0,1.0,0.0
2017-09-03 02:00:00,3.75,12,9.0,6.0,2.0,0.0
2017-09-03 03:00:00,1.45,13,9.0,6.0,3.0,0.0
2017-09-03 04:00:00,2.33,13,9.0,6.0,4.0,0.0
2017-09-03 05:00:00,1.08,13,9.0,6.0,5.0,0.0
2017-09-03 06:00:00,1.02,14,9.0,6.0,6.0,0.0
2017-09-03 07:00:00,1.43,12,9.0,6.0,7.0,0.0
2017-09-03 08:00:00,1.01,12,9.0,6.0,8.0,0.0
2017-09-03 09:00:00,1.06,12,9.0,6.0,9.0,0.0
2017-09-03 10:00:00,0.99,13,9.0,6.0,10.0,0.0
2017-09-03 11:00:00,5.22,13,9.0,6.0,11.0,0.0
2017-09-03 12:00:00,2.43,13,9.0,6.0,12.0,0.0
2017-09-03 13:00:00,1.90,13,9.0,6.0,13.0,0.0
2017-09-03 14:00:00,1.59,13,9.0,6.0,14.0,0.0
2017-09-03 15:00:00,3.10,13,9.0,6.0,15.0,0.0
2017-09-03 16:00:00,3.32,13,9.0,6.0,16.0,0.0
2017-09-03 17:00:00,2.18,13,9.0,6.0,17.0,0.0
2017-09-03 18:00:00,2.43,13,9.0,6.0,18.0,0.0
2017-09-03 19:00:00,1.47,13,9.0,6.0,19.0,0.0
2017-09-03 20:00:00,2.52,13,9.0,6.0,20.0,0.0
2017-09-03 21:00:00,2.20,14,9.0,6.0,21.0,0.0
2017-09-03 22:00:00,2.17,13,9.0,6.0,22.0,0.0
2017-09-03 23:00:00,1.70,13,9.0,6.0,23.0,0.0
2017-09-04 00:00:00,2.04,13,9.0,0.0,0.0,1.0
2017-09-04 01:00:00,1.36,14,9.0,0.0,1.0,1.0
2017-09-04 02:00:00,1.39,13,9.0,0.0,2.0,1.0
2017-09-04 03:00:00,1.70,13,9.0,0.0,3.0,1.0
2017-09-04 04:00:00,1.07,13,9.0,0.0,4.0,1.0
2017-09-04 05:00:00,1.13,13,9.0,0.0,5.0,1.0
2017-09-04 06:00:00,1.08,13,9.0,0.0,6.0,1.0
2017-09-04 07:00:00,4.51,14,9.0,0.0,7.0,1.0
2017-09-04 08:00:00,1.54,15,9.0,0.0,8.0,1.0
2017-09-04 09:00:00,1.43,17,9.0,0.0,9.0,1.0
2017-09-04 10:00:00,0.85,18,9.0,0.0,10.0,1.0
2017-09-04 11:00:00,0.91,20,9.0,0.0,11.0,1.0
2017-09-04 12:00:00,2.52,21,9.0,0.0,12.0,1.0
2017-09-04 13:00:00,1.54,23,9.0,0.0,13.0,1.0
2017-09-04 14:00:00,1.77,23,9.0,0.0,14.0,1.0
2017-09-04 15:00:00,1.73,24,9.0,0.0,15.0,1.0
2017-09-04 16:00:00,2.16,23,9.0,0.0,16.0,1.0
2017-09-04 17:00:00,1.12,21,9.0,0.0,17.0,1.0
2017-09-04 18:00:00,2.73,21,9.0,0.0,18.0,1.0
2017-09-04 19:00:00,3.99,20,9.0,0.0,19.0,1.0
2017-09-04 20:00:00,3.45,19,9.0,0.0,20.0,1.0
2017-09-04 21:00:00,3.12,19,9.0,0.0,21.0,1.0
2017-09-04 22:00:00,4.10,19,9.0,0.0,22.0,1.0
2017-09-04 23:00:00,1.64,19,9.0,0.0,23.0,1.0
2017-09-05 00:00:00,2.01,19,9.0,1.0,0.0,1.0
2017-09-05 01:00:00,1.17,20,9.0,1.0,1.0,1.0
2017-09-05 02:00:00,1.11,21,9.0,1.0,2.0,1.0
2017-09-05 03:00:00,1.51,20,9.0,1.0,3.0,1.0
2017-09-05 04:00:00,1.03,19,9.0,1.0,4.0,1.0
2017-09-05 05:00:00,1.06,18,9.0,1.0,5.0,1.0
2017-09-05 06:00:00,0.95,18,9.0,1.0,6.0,1.0
2017-09-05 07:00:00,2.09,18,9.0,1.0,7.0,1.0
2017-09-05 08:00:00,2.12,18,9.0,1.0,8.0,1.0
2017-09-05 09:00:00,3.89,18,9.0,1.0,9.0,1.0
2017-09-05 10:00:00,1.62,19,9.0,1.0,10.0,1.0
2017-09-05 11:00:00,1.48,19,9.0,1.0,11.0,1.0
2017-09-05 12:00:00,1.52,19,9.0,1.0,12.0,1.0
2017-09-05 13:00:00,1.82,19,9.0,1.0,13.0,1.0
2017-09-05 14:00:00,1.51,19,9.0,1.0,14.0,1.0
2017-09-05 15:00:00,2.04,19,9.0,1.0,15.0,1.0
2017-09-05 16:00:00,2.31,19,9.0,1.0,16.0,1.0
2017-09-05 17:00:00,2.70,19,9.0,1.0,17.0,1.0
2017-09-05 18:00:00,3.29,19,9.0,1.0,18.0,1.0
2017-09-05 19:00:00,3.82,17,9.0,1.0,19.0,1.0
2017-09-05 20:00:00,4.09,17,9.0,1.0,20.0,1.0
2017-09-05 21:00:00,4.75,18,9.0,1.0,21.0,1.0
2017-09-05 22:00:00,2.64,17,9.0,1.0,22.0,1.0
2017-09-05 23:00:00,2.01,17,9.0,1.0,23.0,1.0
2017-09-06 00:00:00,1.58,17,9.0,2.0,0.0,1.0
2017-09-06 01:00:00,1.61,16,9.0,2.0,1.0,1.0
2017-09-06 02:00:00,1.54,15,9.0,2.0,2.0,1.0
2017-09-06 03:00:00,1.57,15,9.0,2.0,3.0,1.0
2017-09-06 04:00:00,1.08,15,9.0,2.0,4.0,1.0
2017-09-06 05:00:00,1.09,15,9.0,2.0,5.0,1.0
2017-09-06 06:00:00,1.09,15,9.0,2.0,6.0,1.0
2017-09-06 07:00:00,2.04,15,9.0,2.0,7.0,1.0
2017-09-06 08:00:00,2.03,16,9.0,2.0,8.0,1.0
2017-09-06 09:00:00,1.65,16,9.0,2.0,9.0,1.0
2017-09-06 10:00:00,2.72,16,9.0,2.0,10.0,1.0
2017-09-06 11:00:00,1.36,17,9.0,2.0,11.0,1.0
2017-09-06 12:00:00,0.97,17,9.0,2.0,12.0,1.0
2017-09-06 13:00:00,0.95,18,9.0,2.0,13.0,1.0
2017-09-06 14:00:00,0.99,18,9.0,2.0,14.0,1.0
2017-09-06 15:00:00,1.77,18,9.0,2.0,15.0,1.0
2017-09-06 16:00:00,2.33,17,9.0,2.0,16.0,1.0
2017-09-06 17:00:00,2.84,17,9.0,2.0,17.0,1.0
2017-09-06 18:00:00,3.91,17,9.0,2.0,18.0,1.0
2017-09-06 19:00:00,3.64,16,9.0,2.0,19.0,1.0
2017-09-06 20:00:00,4.49,16,9.0,2.0,20.0,1.0
2017-09-06 21:00:00,2.94,16,9.0,2.0,21.0,1.0
2017-09-06 22:00:00,2.39,16,9.0,2.0,22.0,1.0
2017-09-06 23:00:00,2.76,16,9.0,2.0,23.0,1.0
2017-09-07 00:00:00,2.66,16,9.0,3.0,0.0,1.0
2017-09-07 01:00:00,1.17,15,9.0,3.0,1.0,1.0
2017-09-07 02:00:00,1.10,15,9.0,3.0,2.0,1.0
2017-09-07 03:00:00,1.55,15,9.0,3.0,3.0,1.0
2017-09-07 04:00:00,1.09,15,9.0,3.0,4.0,1.0
2017-09-07 05:00:00,1.14,15,9.0,3.0,5.0,1.0
2017-09-07 06:00:00,1.11,15,9.0,3.0,6.0,1.0
2017-09-07 07:00:00,1.05,15,9.0,3.0,7.0,1.0
2017-09-07 08:00:00,1.70,16,9.0,3.0,8.0,1.0
2017-09-07 09:00:00,3.07,15,9.0,3.0,9.0,1.0
2017-09-07 10:00:00,1.87,15,9.0,3.0,10.0,1.0
2017-09-07 11:00:00,5.87,16,9.0,3.0,11.0,1.0
2017-09-07 12:00:00,1.54,16,9.0,3.0,12.0,1.0
2017-09-07 13:00:00,3.73,18,9.0,3.0,13.0,1.0
2017-09-07 14:00:00,1.79,18,9.0,3.0,14.0,1.0
2017-09-07 15:00:00,2.74,16,9.0,3.0,15.0,1.0
2017-09-07 16:00:00,2.55,17,9.0,3.0,16.0,1.0
2017-09-07 17:00:00,1.37,18,9.0,3.0,17.0,1.0
2017-09-07 18:00:00,2.58,17,9.0,3.0,18.0,1.0
2017-09-07 19:00:00,2.77,16,9.0,3.0,19.0,1.0
2017-09-07 20:00:00,3.15,16,9.0,3.0,20.0,1.0
2017-09-07 21:00:00,4.34,15,9.0,3.0,21.0,1.0
2017-09-07 22:00:00,3.32,13,9.0,3.0,22.0,1.0
2017-09-07 23:00:00,1.53,14,9.0,3.0,23.0,1.0
2017-09-08 00:00:00,1.96,14,9.0,4.0,0.0,1.0
2017-09-08 01:00:00,1.54,14,9.0,4.0,1.0,1.0
2017-09-08 02:00:00,1.42,13,9.0,4.0,2.0,1.0
2017-09-08 03:00:00,1.05,13,9.0,4.0,3.0,1.0
2017-09-08 04:00:00,1.49,13,9.0,4.0,4.0,1.0
2017-09-08 05:00:00,1.07,13,9.0,4.0,5.0,1.0
2017-09-08 06:00:00,1.05,13,9.0,4.0,6.0,1.0
2017-09-08 07:00:00,1.82,13,9.0,4.0,7.0,1.0
2017-09-08 08:00:00,1.43,13,9.0,4.0,8.0,1.0
2017-09-08 09:00:00,3.16,13,9.0,4.0,9.0,1.0
2017-09-08 10:00:00,1.50,14,9.0,4.0,10.0,1.0
2017-09-08 11:00:00,3.46,16,9.0,4.0,11.0,1.0
2017-09-08 12:00:00,1.00,16,9.0,4.0,12.0,1.0
2017-09-08 13:00:00,0.98,17,9.0,4.0,13.0,1.0
2017-09-08 14:00:00,1.40,17,9.0,4.0,14.0,1.0
2017-09-08 15:00:00,0.93,18,9.0,4.0,15.0,1.0
2017-09-08 16:00:00,2.13,16,9.0,4.0,16.0,1.0
2017-09-08 17:00:00,1.82,16,9.0,4.0,17.0,1.0
2017-09-08 18:00:00,1.25,16,9.0,4.0,18.0,1.0
2017-09-08 19:00:00,1.14,15,9.0,4.0,19.0,1.0
2017-09-08 20:00:00,2.45,15,9.0,4.0,20.0,1.0
2017-09-08 21:00:00,3.54,14,9.0,4.0,21.0,1.0
2017-09-08 22:00:00,2.67,13,9.0,4.0,22.0,1.0
2017-09-08 23:00:00,3.31,12,9.0,4.0,23.0,1.0
2017-09-09 00:00:00,2.32,13,9.0,5.0,0.0,0.0
2017-09-09 01:00:00,1.74,13,9.0,5.0,1.0,0.0
2017-09-09 02:00:00,2.10,13,9.0,5.0,2.0,0.0
2017-09-09 03:00:00,1.71,12,9.0,5.0,3.0,0.0
2017-09-09 04:00:00,1.52,12,9.0,5.0,4.0,0.0
2017-09-09 05:00:00,1.20,13,9.0,5.0,5.0,0.0
2017-09-09 06:00:00,1.25,13,9.0,5.0,6.0,0.0
2017-09-09 07:00:00,1.19,13,9.0,5.0,7.0,0.0
2017-09-09 08:00:00,3.00,14,9.0,5.0,8.0,0.0
2017-09-09 09:00:00,0.97,15,9.0,5.0,9.0,0.0
2017-09-09 10:00:00,1.09,16,9.0,5.0,10.0,0.0
2017-09-09 11:00:00,1.45,17,9.0,5.0,11.0,0.0
2017-09-09 12:00:00,2.24,19,9.0,5.0,12.0,0.0
2017-09-09 13:00:00,1.40,20,9.0,5.0,13.0,0.0
2017-09-09 14:00:00,2.97,19,9.0,5.0,14.0,0.0
2017-09-09 15:00:00,3.66,19,9.0,5.0,15.0,0.0
2017-09-09 16:00:00,1.78,19,9.0,5.0,16.0,0.0
2017-09-09 17:00:00,1.89,18,9.0,5.0,17.0,0.0
2017-09-09 18:00:00,2.23,18,9.0,5.0,18.0,0.0
2017-09-09 19:00:00,1.89,17,9.0,5.0,19.0,0.0
2017-09-09 20:00:00,1.89,15,9.0,5.0,20.0,0.0
2017-09-09 21:00:00,2.52,14,9.0,5.0,21.0,0.0
2017-09-09 22:00:00,4.06,12,9.0,5.0,22.0,0.0
2017-09-09 23:00:00,4.02,11,9.0,5.0,23.0,0.0
2017-09-10 00:00:00,1.85,10,9.0,6.0,0.0,0.0
2017-09-10 01:00:00,1.89,9,9.0,6.0,1.0,0.0
2017-09-10 02:00:00,2.05,9,9.0,6.0,2.0,0.0
2017-09-10 03:00:00,1.50,8,9.0,6.0,3.0,0.0
2017-09-10 04:00:00,1.10,7,9.0,6.0,4.0,0.0
2017-09-10 05:00:00,1.16,6,9.0,6.0,5.0,0.0
2017-09-10 06:00:00,1.70,8,9.0,6.0,6.0,0.0
2017-09-10 07:00:00,2.61,10,9.0,6.0,7.0,0.0
2017-09-10 08:00:00,1.27,12,9.0,6.0,8.0,0.0
2017-09-10 09:00:00,1.28,13,9.0,6.0,9.0,0.0
2017-09-10 10:00:00,2.26,15,9.0,6.0,10.0,0.0
2017-09-10 11:00:00,1.30,17,9.0,6.0,11.0,0.0
2017-09-10 12:00:00,1.82,18,9.0,6.0,12.0,0.0
2017-09-10 13:00:00,1.96,19,9.0,6.0,13.0,0.0
2017-09-10 14:00:00,2.72,19,9.0,6.0,14.0,0.0
2017-09-10 15:00:00,1.33,20,9.0,6.0,15.0,0.0
2017-09-10 16:00:00,2.27,20,9.0,6.0,16.0,0.0
2017-09-10 17:00:00,3.25,20,9.0,6.0,17.0,0.0
2017-09-10 18:00:00,3.69,18,9.0,6.0,18.0,0.0
2017-09-10 19:00:00,4.27,16,9.0,6.0,19.0,0.0
2017-09-10 20:00:00,3.67,15,9.0,6.0,20.0,0.0
2017-09-10 21:00:00,2.96,14,9.0,6.0,21.0,0.0
2017-09-10 22:00:00,2.09,13,9.0,6.0,22.0,0.0
2017-09-10 23:00:00,1.35,14,9.0,6.0,23.0,0.0
2017-09-11 00:00:00,1.51,13,9.0,0.0,0.0,1.0
2017-09-11 01:00:00,1.49,12,9.0,0.0,1.0,1.0
2017-09-11 02:00:00,1.62,11,9.0,0.0,2.0,1.0
2017-09-11 03:00:00,1.05,11,9.0,0.0,3.0,1.0
2017-09-11 04:00:00,1.06,10,9.0,0.0,4.0,1.0
2017-09-11 05:00:00,1.18,10,9.0,0.0,5.0,1.0
2017-09-11 06:00:00,1.65,9,9.0,0.0,6.0,1.0
2017-09-11 07:00:00,1.10,12,9.0,0.0,7.0,1.0
2017-09-11 08:00:00,1.04,14,9.0,0.0,8.0,1.0
2017-09-11 09:00:00,3.29,16,9.0,0.0,9.0,1.0
2017-09-11 10:00:00,1.00,18,9.0,0.0,10.0,1.0
2017-09-11 11:00:00,1.40,19,9.0,0.0,11.0,1.0
2017-09-11 12:00:00,1.05,21,9.0,0.0,12.0,1.0
2017-09-11 13:00:00,1.01,21,9.0,0.0,13.0,1.0
2017-09-11 14:00:00,1.39,22,9.0,0.0,14.0,1.0
2017-09-11 15:00:00,0.99,22,9.0,0.0,15.0,1.0
2017-09-11 16:00:00,1.25,23,9.0,0.0,16.0,1.0
2017-09-11 17:00:00,1.75,22,9.0,0.0,17.0,1.0
2017-09-11 18:00:00,2.76,20,9.0,0.0,18.0,1.0
2017-09-11 19:00:00,1.91,18,9.0,0.0,19.0,1.0
2017-09-11 20:00:00,3.42,17,9.0,0.0,20.0,1.0
2017-09-11 21:00:00,3.11,16,9.0,0.0,21.0,1.0
2017-09-11 22:00:00,3.64,16,9.0,0.0,22.0,1.0
2017-09-11 23:00:00,2.30,15,9.0,0.0,23.0,1.0
2017-09-12 00:00:00,1.48,15,9.0,1.0,0.0,1.0
2017-09-12 01:00:00,1.64,14,9.0,1.0,1.0,1.0
2017-09-12 02:00:00,1.22,14,9.0,1.0,2.0,1.0
2017-09-12 03:00:00,1.07,14,9.0,1.0,3.0,1.0
2017-09-12 04:00:00,1.10,14,9.0,1.0,4.0,1.0
2017-09-12 05:00:00,1.27,12,9.0,1.0,5.0,1.0
2017-09-12 06:00:00,1.17,13,9.0,1.0,6.0,1.0
2017-09-12 07:00:00,1.88,14,9.0,1.0,7.0,1.0
2017-09-12 08:00:00,4.11,15,9.0,1.0,8.0,1.0
2017-09-12 09:00:00,1.97,18,9.0,1.0,9.0,1.0
2017-09-12 10:00:00,1.34,20,9.0,1.0,10.0,1.0
2017-09-12 11:00:00,2.34,21,9.0,1.0,11.0,1.0
2017-09-12 12:00:00,1.63,22,9.0,1.0,12.0,1.0
2017-09-12 13:00:00,1.27,23,9.0,1.0,13.0,1.0
2017-09-12 14:00:00,2.24,23,9.0,1.0,14.0,1.0
2017-09-12 15:00:00,2.31,23,9.0,1.0,15.0,1.0
2017-09-12 16:00:00,2.22,24,9.0,1.0,16.0,1.0
2017-09-12 17:00:00,1.94,23,9.0,1.0,17.0,1.0
2017-09-12 18:00:00,2.02,22,9.0,1.0,18.0,1.0
2017-09-12 19:00:00,3.51,20,9.0,1.0,19.0,1.0
2017-09-12 20:00:00,5.38,19,9.0,1.0,20.0,1.0
2017-09-12 21:00:00,2.12,19,9.0,1.0,21.0,1.0
2017-09-12 22:00:00,3.00,18,9.0,1.0,22.0,1.0
2017-09-12 23:00:00,2.95,17,9.0,1.0,23.0,1.0
2017-09-13 00:00:00,1.20,17,9.0,2.0,0.0,1.0
2017-09-13 01:00:00,1.19,16,9.0,2.0,1.0,1.0
2017-09-13 02:00:00,1.51,16,9.0,2.0,2.0,1.0
2017-09-13 03:00:00,1.11,14,9.0,2.0,3.0,1.0
2017-09-13 04:00:00,1.10,14,9.0,2.0,4.0,1.0
2017-09-13 05:00:00,1.21,14,9.0,2.0,5.0,1.0
2017-09-13 06:00:00,1.21,14,9.0,2.0,6.0,1.0
2017-09-13 07:00:00,2.09,16,9.0,2.0,7.0,1.0
2017-09-13 08:00:00,2.15,17,9.0,2.0,8.0,1.0
2017-09-13 09:00:00,3.17,19,9.0,2.0,9.0,1.0
2017-09-13 10:00:00,2.41,21,9.0,2.0,10.0,1.0
2017-09-13 11:00:00,1.67,22,9.0,2.0,11.0,1.0
2017-09-13 12:00:00,3.63,23,9.0,2.0,12.0,1.0
2017-09-13 13:00:00,2.39,25,9.0,2.0,13.0,1.0
2017-09-13 14:00:00,3.60,25,9.0,2.0,14.0,1.0
2017-09-13 15:00:00,3.53,26,9.0,2.0,15.0,1.0
2017-09-13 16:00:00,4.90,25,9.0,2.0,16.0,1.0
2017-09-13 17:00:00,2.34,24,9.0,2.0,17.0,1.0
2017-09-13 18:00:00,4.35,23,9.0,2.0,18.0,1.0
2017-09-13 19:00:00,2.14,23,9.0,2.0,19.0,1.0
2017-09-13 20:00:00,3.54,22,9.0,2.0,20.0,1.0
2017-09-13 21:00:00,3.02,20,9.0,2.0,21.0,1.0
2017-09-13 22:00:00,1.89,18,9.0,2.0,22.0,1.0
2017-09-13 23:00:00,1.29,19,9.0,2.0,23.0,1.0
2017-09-14 00:00:00,1.14,18,9.0,3.0,0.0,1.0
2017-09-14 01:00:00,1.56,18,9.0,3.0,1.0,1.0
2017-09-14 02:00:00,1.13,18,9.0,3.0,2.0,1.0
2017-09-14 03:00:00,1.08,17,9.0,3.0,3.0,1.0
2017-09-14 04:00:00,1.46,16,9.0,3.0,4.0,1.0
